0,0.09100292058764466
1,0.10094370711510388
2,0.12507596927183554
3,0.16901558206396156
4,0.11553192947689929
5,0.14447483158107463
6,0.181047508052709
7,0.14925879196245412
8,0.12694914114079042
9,0.13964935563032685
10,0.30186840254063857
11,0.1968363028106316
12,0.2000873269668454
13,0.2860184414499376
14,0.2922978275517696
15,0.28128158979602813
16,0.10846938917574689
17,0.26901064211403525
18,0.04287084003692009
19,0.2411164450387865
20,0.16134271110085496
21,0.0007229429437196947
22,0.07354282456523518
23,0.10228020940662781
24,0.17437370233557864
25,0.013646841354320842
26,0.13358558577331575
27,0.032440198867260295
28,0.16663233234884664
29,0.2695304130849127
30,0.37087328693253413
31,0.1451519025515977
32,0.1825134596472371
33,0.17437370233557864
34,0.270715842560757
35,0.18651168328445428
36,0.09709530944333973
37,0.2714399142320503
38,0.032440198867260295
39,0.13358558577331575
40,0.16863534726298254
41,0.20308856714364695
42,0.133671437721391
43,1.0
44,0.16663233234884664
45,0.14782476882008605
46,0.02061569322848363
47,0.09655264286967698
48,0.264877443658599
49,0.16687096938627316
50,0.5444821693198983
51,0.05210336313668829
52,0.049314701332374054
53,0.04974848506940266
54,0.21702330974888365
55,0.2104182059840391
56,0.010607392032841086
57,0.22265132513879135
58,0.26300709966615005
59,0.0
60,0.28635784114879753
61,0.5444821693198983
62,0.1575615060363654
63,0.15099761193350558
64,0.16687096938627316
65,0.10574235307008398
66,0.01772763676440165
67,0.054642355045862026
68,0.1946599191776539
69,0.30973673317789807
70,0.04197908265887065
71,0.010607392032841086
72,0.07903793884572179
73,0.09718491809562013
74,0.2412122354432432
75,0.1603484888836538
76,0.26300709966615005
77,0.22060637365403654
78,0.05798264358235032
79,0.3792476176604351
80,0.20039377549348086
81,0.0018545892573989227
82,0.03298620316306821
83,0.12058520344966203
84,0.11687156757150335
85,0.1045941746329543
86,0.0009727491342291008
87,0.10403131413359654
88,0.0905598273721222
89,0.2104182059840391
90,0.15216542397092478
91,0.12615434125939365
92,0.06008089766189535
93,0.0016905724200546137
94,0.15966127955687487
95,0.022030652182325607
96,0.0025610687301502832
97,0.04406173950023638
98,0.006027375964727647
