90367441
100213749
124116655
167638660
114663323
143331148
179556233
148069641
125972024
138551534
299228830
195194969
198415095
283529509
289749215
278837677
107667906
266683354
42692814
239054267
160038713
945496
73073288
101537549
172945856
13746564
132545395
32361307
165278061
267198185
367577883
144001784
181008252
172945856
268372348
184968476
96401927
269089538
32361307
132545395
167262039
201387811
132630431
990725294
165278061
146649247
20649183
95864418
262589438
165514430
539536764
51837590
49075432
49505093
215190116
208647788
10736002
220764642
260736870
229424
283865683
539536764
156293445
149791935
165514430
104966788
17788575
54352451
193039270
307022379
41809532
10736002
78516176
96490684
239149147
159053940
260736870
218739126
57660993
375872623
198718631
2066387
32902122
119668570
115990229
103829522
1192928
103272011
89928559
208647788
150948648
125184778
59739305
1903929
158373262
22050694
2766152
43872395
6199515
